time_ms,target_rpm,measured_rpm,error,pwm
20,180.00,0.00,180.00,540.00
40,180.00,46.42,133.57,400.71
60,180.00,110.71,69.28,207.85
80,180.00,114.28,65.71,197.14
100,180.00,100.00,79.99,239.99
120,180.00,96.42,83.57,250.71
140,180.00,96.42,83.57,250.71
160,180.00,96.42,83.57,250.71
180,180.00,100.00,79.99,239.99
200,180.00,96.42,83.57,250.71
220,180.00,100.00,79.99,239.99
240,180.00,100.00,79.99,239.99
260,180.00,96.42,83.57,250.71
280,180.00,100.00,79.99,239.99
300,180.00,96.42,83.57,250.71
320,180.00,100.00,79.99,239.99
340,180.00,100.00,79.99,239.99
360,180.00,96.42,83.57,250.71
380,180.00,96.42,83.57,250.71
400,180.00,100.00,79.99,239.99
420,180.00,100.00,79.99,239.99
440,180.00,96.42,83.57,250.71
460,180.00,100.00,79.99,239.99
480,180.00,100.00,79.99,239.99
500,180.00,96.42,83.57,250.71
520,180.00,96.42,83.57,250.71
540,180.00,100.00,79.99,239.99
560,180.00,100.00,79.99,239.99
580,180.00,96.42,83.57,250.71
600,180.00,100.00,79.99,239.99
620,180.00,96.42,83.57,250.71
640,180.00,100.00,79.99,239.99
660,180.00,100.00,79.99,239.99
680,180.00,96.42,83.57,250.71
700,180.00,96.42,83.57,250.71
720,180.00,100.00,79.99,239.99
740,180.00,100.00,79.99,239.99
760,180.00,96.42,83.57,250.71
780,180.00,100.00,79.99,239.99
800,180.00,96.42,83.57,250.71
820,180.00,100.00,79.99,239.99
840,180.00,96.42,83.57,250.71
860,180.00,100.00,79.99,239.99
880,180.00,96.42,83.57,250.71
900,180.00,100.00,79.99,239.99
920,180.00,96.42,83.57,250.71
940,180.00,100.00,79.99,239.99
960,180.00,96.42,83.57,250.71
980,180.00,96.42,83.57,250.71
1000,180.00,100.00,79.99,239.99
1020,180.00,100.00,79.99,239.99
1040,180.00,96.42,83.57,250.71
1060,180.00,100.00,79.99,239.99
1080,180.00,96.42,83.57,250.71
1100,180.00,100.00,79.99,239.99
1120,180.00,96.42,83.57,250.71
