time_ms,target_rpm,measured_rpm,error,pwm
20,180.00,0.00,180.00,999.00
40,180.00,85.71,94.28,848.57
60,180.00,217.85,-37.85,0.00
80,180.00,200.00,-20.00,0.00
100,180.00,110.71,69.28,623.57
120,180.00,117.85,62.14,559.28
140,180.00,178.57,1.42,12.85
160,180.00,150.00,30.00,270.00
180,180.00,110.71,69.28,623.57
200,180.00,142.85,37.14,334.28
220,180.00,171.42,8.57,77.14
240,180.00,132.14,47.85,430.71
260,180.00,121.42,58.57,527.14
280,180.00,153.57,26.42,237.85
300,180.00,160.71,19.28,173.57
320,180.00,125.00,54.99,494.99
340,180.00,132.14,47.85,430.71
360,180.00,160.71,19.28,173.57
380,180.00,150.00,30.00,270.00
400,180.00,121.42,58.57,527.14
420,180.00,142.85,37.14,334.28
440,180.00,160.71,19.28,173.57
460,180.00,139.28,40.71,366.42
480,180.00,128.57,51.42,462.85
500,180.00,146.42,33.57,302.14
520,180.00,157.14,22.85,205.71
540,180.00,132.14,47.85,430.71
560,180.00,135.71,44.28,398.57
580,180.00,153.57,26.42,237.85
600,180.00,142.85,37.14,334.28
620,180.00,135.71,44.28,398.57
640,180.00,142.85,37.14,334.28
660,180.00,146.42,33.57,302.14
680,180.00,142.85,37.14,334.28
700,180.00,139.28,40.71,366.42
720,180.00,142.85,37.14,334.28
740,180.00,146.42,33.57,302.14
760,180.00,142.85,37.14,334.28
780,180.00,135.71,44.28,398.57
800,180.00,146.42,33.57,302.14
820,180.00,146.42,33.57,302.14
840,180.00,139.28,40.71,366.42
860,180.00,139.28,40.71,366.42
880,180.00,146.42,33.57,302.14
900,180.00,142.85,37.14,334.28
920,180.00,139.28,40.71,366.42
940,180.00,142.85,37.14,334.28
960,180.00,146.42,33.57,302.14
980,180.00,142.85,37.14,334.28
1000,180.00,135.71,44.28,398.57
1020,180.00,146.42,33.57,302.14
1040,180.00,146.42,33.57,302.14
1060,180.00,135.71,44.28,398.57
1080,180.00,142.85,37.14,334.28
1100,180.00,150.00,30.00,270.00
1120,180.00,139.28,40.71,366.42
1140,180.00,135.71,44.28,398.57
1160,180.00,146.42,33.57,302.14
1180,180.00,150.00,30.00,270.00
1200,180.00,135.71,44.28,398.57
1220,180.00,135.71,44.28,398.57
1240,180.00,153.57,26.42,237.85
