time_ms,target_rpm,measured_rpm,error,pwm
20,180.00,0.00,180.00,999.00
40,180.00,89.28,90.71,997.85
60,180.00,232.14,-52.14,0.00
80,180.00,217.85,-37.85,0.00
100,180.00,121.42,58.57,644.28
120,180.00,128.57,51.42,565.71
140,180.00,185.71,-5.71,0.00
160,180.00,157.14,22.85,251.42
180,180.00,107.14,72.85,801.42
200,180.00,160.71,19.28,212.14
220,180.00,182.14,-2.14,0.00
240,180.00,125.00,54.99,604.99
260,180.00,121.42,58.57,644.28
280,180.00,185.71,-5.71,0.00
300,180.00,164.28,15.71,172.85
320,180.00,107.14,72.85,801.42
340,180.00,146.42,33.57,369.28
360,180.00,196.42,-16.42,0.00
380,180.00,142.85,37.14,408.57
400,180.00,117.85,62.14,683.57
420,180.00,167.85,12.14,133.57
440,180.00,171.42,8.57,94.28
460,180.00,117.85,62.14,683.57
480,180.00,135.71,44.28,487.14
500,180.00,189.28,-9.28,0.00
520,180.00,146.42,33.57,369.28
540,180.00,117.85,62.14,683.57
560,180.00,164.28,15.71,172.85
580,180.00,171.42,8.57,94.28
600,180.00,117.85,62.14,683.57
620,180.00,139.28,40.71,447.85
640,180.00,185.71,-5.71,0.00
660,180.00,142.85,37.14,408.57
680,180.00,117.85,62.14,683.57
700,180.00,167.85,12.14,133.57
720,180.00,171.42,8.57,94.28
740,180.00,114.28,65.71,722.85
760,180.00,135.71,44.28,487.14
780,180.00,192.85,-12.85,0.00
800,180.00,153.57,26.42,290.71
820,180.00,110.71,69.28,762.14
840,180.00,157.14,22.85,251.42
860,180.00,185.71,-5.71,0.00
880,180.00,125.00,54.99,604.99
900,180.00,125.00,54.99,604.99
920,180.00,182.14,-2.14,0.00
940,180.00,157.14,22.85,251.42
960,180.00,110.71,69.28,762.14
980,180.00,153.57,26.42,290.71
1000,180.00,182.14,-2.14,0.00
1020,180.00,132.14,47.85,526.42
1040,180.00,117.85,62.14,683.57
1060,180.00,178.57,1.42,15.71
1080,180.00,164.28,15.71,172.85
1100,180.00,110.71,69.28,762.14
1120,180.00,146.42,33.57,369.28
1140,180.00,185.71,-5.71,0.00
1160,180.00,139.28,40.71,447.85
1180,180.00,117.85,62.14,683.57
1200,180.00,171.42,8.57,94.28
1220,180.00,167.85,12.14,133.57
1240,180.00,114.28,65.71,722.85
1260,180.00,139.28,40.71,447.85
1280,180.00,189.28,-9.28,0.00
1300,180.00,146.42,33.57,369.28
1320,180.00,114.28,65.71,722.85
1340,180.00,167.85,12.14,133.57
1360,180.00,171.42,8.57,94.28
1380,180.00,114.28,65.71,722.85
1400,180.00,139.28,40.71,447.85
1420,180.00,189.28,-9.28,0.00
1440,180.00,146.42,33.57,369.28
1460,180.00,114.28,65.71,722.85
1480,180.00,164.28,15.71,172.85
1500,180.00,175.00,5.00,55.00
1520,180.00,117.85,62.14,683.57
1540,180.00,135.71,44.28,487.14
1560,180.00,182.14,-2.14,0.00
1580,180.00,150.00,30.00,330.00
1600,180.00,110.71,69.28,762.14
1620,180.00,164.28,15.71,172.85
1640,180.00,178.57,1.42,15.71
1660,180.00,117.85,62.14,683.57
1680,180.00,128.57,51.42,565.71
1700,180.00,189.28,-9.28,0.00
1720,180.00,157.14,22.85,251.42
1740,180.00,110.71,69.28,762.14
1760,180.00,153.57,26.42,290.71
1780,180.00,185.71,-5.71,0.00
1800,180.00,132.14,47.85,526.42
1820,180.00,117.85,62.14,683.57
1840,180.00,178.57,1.42,15.71
1860,180.00,167.85,12.14,133.57
1880,180.00,103.57,76.42,840.71
1900,180.00,142.85,37.14,408.57
1920,180.00,200.00,-20.00,0.00
1940,180.00,150.00,30.00,330.00
1960,180.00,114.28,65.71,722.85
1980,180.00,157.14,22.85,251.42
2000,180.00,182.14,-2.14,0.00
2020,180.00,121.42,58.57,644.28
2040,180.00,125.00,54.99,604.99
2060,180.00,185.71,-5.71,0.00
2080,180.00,160.71,19.28,212.14
2100,180.00,107.14,72.85,801.42
2120,180.00,153.57,26.42,290.71
2140,180.00,185.71,-5.71,0.00
2160,180.00,128.57,51.42,565.71
2180,180.00,125.00,54.99,604.99
2200,180.00,178.57,1.42,15.71
2220,180.00,157.14,22.85,251.42
2240,180.00,110.71,69.28,762.14
2260,180.00,153.57,26.42,290.71
2280,180.00,189.28,-9.28,0.00
2300,180.00,128.57,51.42,565.71
2320,180.00,125.00,54.99,604.99
2340,180.00,178.57,1.42,15.71
2360,180.00,160.71,19.28,212.14
2380,180.00,107.14,72.85,801.42
2400,180.00,150.00,30.00,330.00
2420,180.00,192.85,-12.85,0.00
2440,180.00,135.71,44.28,487.14
2460,180.00,121.42,58.57,644.28
2480,180.00,171.42,8.57,94.28
2500,180.00,167.85,12.14,133.57
2520,180.00,110.71,69.28,762.14
2540,180.00,146.42,33.57,369.28
2560,180.00,185.71,-5.71,0.00
2580,180.00,139.28,40.71,447.85
2600,180.00,117.85,62.14,683.57
2620,180.00,167.85,12.14,133.57
2640,180.00,171.42,8.57,94.28
2660,180.00,117.85,62.14,683.57
2680,180.00,132.14,47.85,526.42
2700,180.00,189.28,-9.28,0.00
2720,180.00,153.57,26.42,290.71
2740,180.00,110.71,69.28,762.14
2760,180.00,157.14,22.85,251.42
2780,180.00,185.71,-5.71,0.00
2800,180.00,125.00,54.99,604.99
2820,180.00,121.42,58.57,644.28
2840,180.00,185.71,-5.71,0.00
2860,180.00,160.71,19.28,212.14
2880,180.00,110.71,69.28,762.14
2900,180.00,146.42,33.57,369.28
2920,180.00,192.85,-12.85,0.00
2940,180.00,139.28,40.71,447.85
2960,180.00,117.85,62.14,683.57
2980,180.00,171.42,8.57,94.28
3000,180.00,167.85,12.14,133.57
3020,180.00,114.28,65.71,722.85
3040,180.00,142.85,37.14,408.57
3060,180.00,185.71,-5.71,0.00
3080,180.00,139.28,40.71,447.85
3100,180.00,117.85,62.14,683.57
3120,180.00,171.42,8.57,94.28
3140,180.00,167.85,12.14,133.57
3160,180.00,114.28,65.71,722.85
3180,180.00,139.28,40.71,447.85
3200,180.00,189.28,-9.28,0.00
3220,180.00,146.42,33.57,369.28
3240,180.00,114.28,65.71,722.85
3260,180.00,164.28,15.71,172.85
3280,180.00,175.00,5.00,55.00
3300,180.00,117.85,62.14,683.57
3320,180.00,132.14,47.85,526.42
3340,180.00,185.71,-5.71,0.00
3360,180.00,153.57,26.42,290.71
3380,180.00,110.71,69.28,762.14
3400,180.00,157.14,22.85,251.42
3420,180.00,185.71,-5.71,0.00
3440,180.00,125.00,54.99,604.99
3460,180.00,121.42,58.57,644.28
3480,180.00,189.28,-9.28,0.00
3500,180.00,160.71,19.28,212.14
3520,180.00,110.71,69.28,762.14
3540,180.00,150.00,30.00,330.00
3560,180.00,185.71,-5.71,0.00
3580,180.00,132.14,47.85,526.42
3600,180.00,121.42,58.57,644.28
