time_ms,target_rpm,measured_rpm,error,pwm
20,180.00,0.00,180.00,180.00
40,180.00,7.14,172.85,172.85
60,180.00,28.57,151.42,151.42
80,180.00,35.71,144.28,144.28
100,180.00,42.85,137.14,137.14
120,180.00,42.85,137.14,137.14
140,180.00,42.85,137.14,137.14
160,180.00,46.42,133.57,133.57
180,180.00,42.85,137.14,137.14
200,180.00,46.42,133.57,133.57
220,180.00,42.85,137.14,137.14
240,180.00,46.42,133.57,133.57
260,180.00,42.85,137.14,137.14
280,180.00,42.85,137.14,137.14
300,180.00,46.42,133.57,133.57
320,180.00,42.85,137.14,137.14
340,180.00,42.85,137.14,137.14
360,180.00,42.85,137.14,137.14
380,180.00,42.85,137.14,137.14
400,180.00,46.42,133.57,133.57
420,180.00,42.85,137.14,137.14
440,180.00,42.85,137.14,137.14
460,180.00,42.85,137.14,137.14
480,180.00,42.85,137.14,137.14
500,180.00,42.85,137.14,137.14
520,180.00,46.42,133.57,133.57
540,180.00,42.85,137.14,137.14
560,180.00,42.85,137.14,137.14
580,180.00,46.42,133.57,133.57
600,180.00,42.85,137.14,137.14
620,180.00,42.85,137.14,137.14
640,180.00,42.85,137.14,137.14
660,180.00,46.42,133.57,133.57
680,180.00,42.85,137.14,137.14
700,180.00,42.85,137.14,137.14
720,180.00,42.85,137.14,137.14
740,180.00,42.85,137.14,137.14
760,180.00,42.85,137.14,137.14
780,180.00,42.85,137.14,137.14
800,180.00,42.85,137.14,137.14
820,180.00,46.42,133.57,133.57
840,180.00,42.85,137.14,137.14
860,180.00,42.85,137.14,137.14
880,180.00,42.85,137.14,137.14
900,180.00,42.85,137.14,137.14
920,180.00,46.42,133.57,133.57
940,180.00,42.85,137.14,137.14
960,180.00,42.85,137.14,137.14
980,180.00,42.85,137.14,137.14
1000,180.00,46.42,133.57,133.57
1020,180.00,42.85,137.14,137.14
1040,180.00,42.85,137.14,137.14
1060,180.00,46.42,133.57,133.57
1080,180.00,42.85,137.14,137.14
1100,180.00,42.85,137.14,137.14
1120,180.00,42.85,137.14,137.14
1140,180.00,42.85,137.14,137.14
1160,180.00,46.42,133.57,133.57
1180,180.00,42.85,137.14,137.14
1200,180.00,42.85,137.14,137.14
1220,180.00,42.85,137.14,137.14
1240,180.00,42.85,137.14,137.14
1260,180.00,42.85,137.14,137.14
1280,180.00,46.42,133.57,133.57
1300,180.00,42.85,137.14,137.14
1320,180.00,42.85,137.14,137.14
1340,180.00,42.85,137.14,137.14
1360,180.00,46.42,133.57,133.57
1380,180.00,42.85,137.14,137.14
1400,180.00,42.85,137.14,137.14
1420,180.00,42.85,137.14,137.14
1440,180.00,42.85,137.14,137.14
1460,180.00,46.42,133.57,133.57
1480,180.00,42.85,137.14,137.14
1500,180.00,42.85,137.14,137.14
1520,180.00,42.85,137.14,137.14
1540,180.00,42.85,137.14,137.14
1560,180.00,46.42,133.57,133.57
1580,180.00,42.85,137.14,137.14
1600,180.00,42.85,137.14,137.14
1620,180.00,46.42,133.57,133.57
1640,180.00,42.85,137.14,137.14
1660,180.00,46.42,133.57,133.57
1680,180.00,42.85,137.14,137.14
1700,180.00,46.42,133.57,133.57
1720,180.00,42.85,137.14,137.14
1740,180.00,42.85,137.14,137.14
1760,180.00,46.42,133.57,133.57
1780,180.00,42.85,137.14,137.14
1800,180.00,46.42,133.57,133.57
1820,180.00,42.85,137.14,137.14
1840,180.00,46.42,133.57,133.57
1860,180.00,42.85,137.14,137.14
1880,180.00,46.42,133.57,133.57
1900,180.00,42.85,137.14,137.14
1920,180.00,42.85,137.14,137.14
1940,180.00,46.42,133.57,133.57
1960,180.00,42.85,137.14,137.14
1980,180.00,46.42,133.57,133.57
2000,180.00,42.85,137.14,137.14
2020,180.00,46.42,133.57,133.57
2040,180.00,42.85,137.14,137.14
2060,180.00,42.85,137.14,137.14
2080,180.00,46.42,133.57,133.57
2100,180.00,42.85,137.14,137.14
2120,180.00,46.42,133.57,133.57
2140,180.00,42.85,137.14,137.14
2160,180.00,46.42,133.57,133.57
2180,180.00,42.85,137.14,137.14
2200,180.00,46.42,133.57,133.57
2220,180.00,42.85,137.14,137.14
2240,180.00,46.42,133.57,133.57
2260,180.00,42.85,137.14,137.14
2280,180.00,42.85,137.14,137.14
2300,180.00,46.42,133.57,133.57
2320,180.00,42.85,137.14,137.14
2340,180.00,46.42,133.57,133.57
2360,180.00,42.85,137.14,137.14
2380,180.00,42.85,137.14,137.14
2400,180.00,46.42,133.57,133.57
2420,180.00,46.42,133.57,133.57
2440,180.00,42.85,137.14,137.14
2460,180.00,42.85,137.14,137.14
2480,180.00,46.42,133.57,133.57
2500,180.00,42.85,137.14,137.14
2520,180.00,46.42,133.57,133.57
2540,180.00,42.85,137.14,137.14
2560,180.00,46.42,133.57,133.57
2580,180.00,42.85,137.14,137.14
2600,180.00,46.42,133.57,133.57
2620,180.00,42.85,137.14,137.14
2640,180.00,42.85,137.14,137.14
2660,180.00,46.42,133.57,133.57
2680,180.00,42.85,137.14,137.14
2700,180.00,46.42,133.57,133.57
2720,180.00,42.85,137.14,137.14
2740,180.00,46.42,133.57,133.57
2760,180.00,42.85,137.14,137.14
2780,180.00,46.42,133.57,133.57
2800,180.00,42.85,137.14,137.14
2820,180.00,42.85,137.14,137.14
2840,180.00,46.42,133.57,133.57
2860,180.00,42.85,137.14,137.14
2880,180.00,46.42,133.57,133.57
2900,180.00,42.85,137.14,137.14
2920,180.00,46.42,133.57,133.57
2940,180.00,42.85,137.14,137.14
2960,180.00,46.42,133.57,133.57
2980,180.00,42.85,137.14,137.14
3000,180.00,42.85,137.14,137.14
3020,180.00,46.42,133.57,133.57
3040,180.00,42.85,137.14,137.14
3060,180.00,46.42,133.57,133.57
3080,180.00,42.85,137.14,137.14
3100,180.00,42.85,137.14,137.14
3120,180.00,46.42,133.57,133.57
3140,180.00,46.42,133.57,133.57
3160,180.00,42.85,137.14,137.14
3180,180.00,42.85,137.14,137.14
3200,180.00,46.42,133.57,133.57
3220,180.00,42.85,137.14,137.14
3240,180.00,46.42,133.57,133.57
3260,180.00,42.85,137.14,137.14
3280,180.00,46.42,133.57,133.57
3300,180.00,42.85,137.14,137.14
3320,180.00,46.42,133.57,133.57
3340,180.00,42.85,137.14,137.14
3360,180.00,42.85,137.14,137.14
3380,180.00,46.42,133.57,133.57
3400,180.00,42.85,137.14,137.14
3420,180.00,46.42,133.57,133.57
3440,180.00,42.85,137.14,137.14
3460,180.00,42.85,137.14,137.14
3480,180.00,46.42,133.57,133.57
3500,180.00,42.85,137.14,137.14
3520,180.00,42.85,137.14,137.14
3540,180.00,46.42,133.57,133.57
3560,180.00,42.85,137.14,137.14
3580,180.00,42.85,137.14,137.14
3600,180.00,46.42,133.57,133.57
3620,180.00,42.85,137.14,137.14
3640,180.00,46.42,133.57,133.57
3660,180.00,42.85,137.14,137.14
3680,180.00,46.42,133.57,133.57
3700,180.00,42.85,137.14,137.14
3720,180.00,46.42,133.57,133.57
3740,180.00,42.85,137.14,137.14
3760,180.00,46.42,133.57,133.57
3780,180.00,42.85,137.14,137.14
3800,180.00,42.85,137.14,137.14
3820,180.00,46.42,133.57,133.57
3840,180.00,42.85,137.14,137.14
3860,180.00,46.42,133.57,133.57
3880,180.00,42.85,137.14,137.14
3900,180.00,46.42,133.57,133.57
3920,180.00,42.85,137.14,137.14
3940,180.00,46.42,133.57,133.57
3960,180.00,42.85,137.14,137.14
3980,180.00,42.85,137.14,137.14
4000,180.00,46.42,133.57,133.57
4020,180.00,42.85,137.14,137.14
4040,180.00,46.42,133.57,133.57
4060,180.00,42.85,137.14,137.14
4080,180.00,46.42,133.57,133.57
4100,180.00,42.85,137.14,137.14
4120,180.00,46.42,133.57,133.57
4140,180.00,42.85,137.14,137.14
4160,180.00,42.85,137.14,137.14
4180,180.00,46.42,133.57,133.57
4200,180.00,42.85,137.14,137.14
4220,180.00,46.42,133.57,133.57
4240,180.00,42.85,137.14,137.14
4260,180.00,46.42,133.57,133.57
4280,180.00,42.85,137.14,137.14
