time_ms,target_rpm,measured_rpm,error,pwm
20,180.00,0.00,180.00,999.00
40,180.00,85.71,94.28,999.00
60,180.00,228.57,-48.57,0.00
80,180.00,225.00,-45.00,0.00
100,180.00,117.85,62.14,994.28
120,180.00,150.00,30.00,480.00
140,180.00,228.57,-48.57,0.00
160,180.00,171.42,8.57,137.14
180,180.00,103.57,76.42,999.00
200,180.00,157.14,22.85,365.71
220,180.00,217.85,-37.85,0.00
240,180.00,157.14,22.85,365.71
260,180.00,114.28,65.71,999.00
280,180.00,192.85,-12.85,0.00
300,180.00,200.00,-20.00,0.00
320,180.00,103.57,76.42,999.00
340,180.00,146.42,33.57,537.14
360,180.00,228.57,-48.57,0.00
380,180.00,175.00,5.00,80.00
400,180.00,100.00,79.99,999.00
420,180.00,153.57,26.42,422.85
440,180.00,217.85,-37.85,0.00
460,180.00,160.71,19.28,308.57
480,180.00,117.85,62.14,994.28
500,180.00,182.14,-2.14,0.00
520,180.00,192.85,-12.85,0.00
540,180.00,103.57,76.42,999.00
560,180.00,142.85,37.14,594.28
580,180.00,232.14,-52.14,0.00
600,180.00,182.14,-2.14,0.00
620,180.00,96.42,83.57,999.00
640,180.00,142.85,37.14,594.28
660,180.00,228.57,-48.57,0.00
680,180.00,182.14,-2.14,0.00
700,180.00,96.42,83.57,999.00
720,180.00,139.28,40.71,651.42
740,180.00,235.71,-55.71,0.00
760,180.00,192.85,-12.85,0.00
780,180.00,100.00,79.99,999.00
800,180.00,142.85,37.14,594.28
820,180.00,232.14,-52.14,0.00
840,180.00,182.14,-2.14,0.00
860,180.00,96.42,83.57,999.00
880,180.00,139.28,40.71,651.42
900,180.00,235.71,-55.71,0.00
920,180.00,192.85,-12.85,0.00
940,180.00,100.00,79.99,999.00
960,180.00,142.85,37.14,594.28
980,180.00,232.14,-52.14,0.00
1000,180.00,182.14,-2.14,0.00
1020,180.00,96.42,83.57,999.00
1040,180.00,139.28,40.71,651.42
1060,180.00,235.71,-55.71,0.00
1080,180.00,189.28,-9.28,0.00
1100,180.00,100.00,79.99,999.00
1120,180.00,142.85,37.14,594.28
1140,180.00,232.14,-52.14,0.00
1160,180.00,182.14,-2.14,0.00
1180,180.00,96.42,83.57,999.00
1200,180.00,139.28,40.71,651.42
1220,180.00,235.71,-55.71,0.00
1240,180.00,189.28,-9.28,0.00
1260,180.00,100.00,79.99,999.00
1280,180.00,142.85,37.14,594.28
1300,180.00,232.14,-52.14,0.00
1320,180.00,185.71,-5.71,0.00
1340,180.00,96.42,83.57,999.00
1360,180.00,139.28,40.71,651.42
1380,180.00,235.71,-55.71,0.00
1400,180.00,189.28,-9.28,0.00
1420,180.00,100.00,79.99,999.00
1440,180.00,142.85,37.14,594.28
1460,180.00,232.14,-52.14,0.00
1480,180.00,182.14,-2.14,0.00
1500,180.00,96.42,83.57,999.00
1520,180.00,139.28,40.71,651.42
1540,180.00,235.71,-55.71,0.00
1560,180.00,189.28,-9.28,0.00
1580,180.00,103.57,76.42,999.00
1600,180.00,142.85,37.14,594.28
1620,180.00,232.14,-52.14,0.00
1640,180.00,182.14,-2.14,0.00
1660,180.00,96.42,83.57,999.00
1680,180.00,139.28,40.71,651.42
1700,180.00,235.71,-55.71,0.00
1720,180.00,192.85,-12.85,0.00
1740,180.00,100.00,79.99,999.00
1760,180.00,142.85,37.14,594.28
1780,180.00,232.14,-52.14,0.00
1800,180.00,182.14,-2.14,0.00
1820,180.00,96.42,83.57,999.00
1840,180.00,139.28,40.71,651.42
1860,180.00,232.14,-52.14,0.00
1880,180.00,192.85,-12.85,0.00
1900,180.00,100.00,79.99,999.00
1920,180.00,142.85,37.14,594.28
1940,180.00,228.57,-48.57,0.00
1960,180.00,185.71,-5.71,0.00
1980,180.00,92.85,87.14,999.00
2000,180.00,142.85,37.14,594.28
2020,180.00,228.57,-48.57,0.00
2040,180.00,182.14,-2.14,0.00
2060,180.00,92.85,87.14,999.00
2080,180.00,139.28,40.71,651.42
2100,180.00,235.71,-55.71,0.00
2120,180.00,189.28,-9.28,0.00
2140,180.00,100.00,79.99,999.00
2160,180.00,142.85,37.14,594.28
2180,180.00,232.14,-52.14,0.00
2200,180.00,182.14,-2.14,0.00
2220,180.00,96.42,83.57,999.00
2240,180.00,139.28,40.71,651.42
2260,180.00,235.71,-55.71,0.00
2280,180.00,192.85,-12.85,0.00
2300,180.00,100.00,79.99,999.00
2320,180.00,139.28,40.71,651.42
2340,180.00,239.28,-59.28,0.00
2360,180.00,192.85,-12.85,0.00
2380,180.00,100.00,79.99,999.00
2400,180.00,142.85,37.14,594.28
2420,180.00,228.57,-48.57,0.00
2440,180.00,185.71,-5.71,0.00
2460,180.00,96.42,83.57,999.00
2480,180.00,139.28,40.71,651.42
2500,180.00,232.14,-52.14,0.00
2520,180.00,192.85,-12.85,0.00
2540,180.00,100.00,79.99,999.00
2560,180.00,139.28,40.71,651.42
2580,180.00,235.71,-55.71,0.00
2600,180.00,189.28,-9.28,0.00
2620,180.00,100.00,79.99,999.00
2640,180.00,142.85,37.14,594.28
2660,180.00,232.14,-52.14,0.00
2680,180.00,182.14,-2.14,0.00
2700,180.00,96.42,83.57,999.00
2720,180.00,139.28,40.71,651.42
2740,180.00,235.71,-55.71,0.00
2760,180.00,192.85,-12.85,0.00
2780,180.00,100.00,79.99,999.00
2800,180.00,142.85,37.14,594.28
2820,180.00,232.14,-52.14,0.00
2840,180.00,182.14,-2.14,0.00
2860,180.00,96.42,83.57,999.00
2880,180.00,139.28,40.71,651.42
2900,180.00,235.71,-55.71,0.00
2920,180.00,192.85,-12.85,0.00
2940,180.00,96.42,83.57,999.00
2960,180.00,142.85,37.14,594.28
2980,180.00,232.14,-52.14,0.00
3000,180.00,182.14,-2.14,0.00
3020,180.00,96.42,83.57,999.00
3040,180.00,139.28,40.71,651.42
3060,180.00,235.71,-55.71,0.00
3080,180.00,192.85,-12.85,0.00
3100,180.00,100.00,79.99,999.00
3120,180.00,139.28,40.71,651.42
