time_ms,target_rpm,measured_rpm,error,pwm
3020,180.00,167.85,12.14,384.54
3040,180.00,167.85,12.14,385.51
3060,180.00,164.28,15.71,411.77
3080,180.00,167.85,12.14,387.74
3100,180.00,171.42,8.57,363.42
3120,180.00,167.85,12.14,389.39
3140,180.00,167.85,12.14,390.37
3160,180.00,167.85,12.14,391.34
3180,180.00,167.85,12.14,392.31
3200,180.00,167.85,12.14,393.28
3220,180.00,164.28,15.71,419.54
3240,180.00,171.42,8.57,370.22
3260,180.00,175.00,5.00,345.62
3280,180.00,164.28,15.71,421.88
3300,180.00,167.85,12.14,397.85
3320,180.00,175.00,5.00,348.25
3340,180.00,171.42,8.57,373.94
3360,180.00,164.28,15.71,425.19
3380,180.00,171.42,8.57,375.88
3400,180.00,171.42,8.57,376.57
3420,180.00,167.85,12.14,402.54
3440,180.00,171.42,8.57,378.22
3460,180.00,171.42,8.57,378.91
3480,180.00,167.85,12.14,404.88
3500,180.00,167.85,12.14,405.85
3520,180.00,171.42,8.57,381.54
3540,180.00,171.42,8.57,382.22
3560,180.00,171.42,8.57,382.91
3580,180.00,171.42,8.57,383.59
3600,180.00,171.42,8.57,384.28
3620,180.00,167.85,12.14,410.25
3640,180.00,171.42,8.57,385.94
3660,180.00,171.42,8.57,386.62
3680,180.00,175.00,5.00,362.02
3700,180.00,167.85,12.14,412.99
3720,180.00,171.42,8.57,388.68
3740,180.00,171.42,8.57,389.37
3760,180.00,175.00,5.00,364.77
3780,180.00,167.85,12.14,415.74
3800,180.00,167.85,12.14,416.71
3820,180.00,178.57,1.42,341.82
3840,180.00,171.42,8.57,392.51
3860,180.00,164.28,15.71,443.77
3880,180.00,175.00,5.00,369.17
3900,180.00,175.00,5.00,369.57
3920,180.00,167.85,12.14,420.54
3940,180.00,171.42,8.57,396.22
3960,180.00,178.57,1.42,346.34
3980,180.00,167.85,12.14,422.31
4000,180.00,167.85,12.14,423.28
4020,180.00,178.57,1.42,348.39
4040,180.00,175.00,5.00,373.79
4060,180.00,167.85,12.14,424.77
4080,180.00,171.42,8.57,400.45
4100,180.00,175.00,5.00,375.85
4120,180.00,175.00,5.00,376.25
4140,180.00,167.85,12.14,427.22
4160,180.00,175.00,5.00,377.62
4180,180.00,175.00,5.00,378.02
4200,180.00,171.42,8.57,403.71
4220,180.00,171.42,8.57,404.39
4240,180.00,178.57,1.42,354.51
4260,180.00,171.42,8.57,405.19
4280,180.00,171.42,8.57,405.88
4300,180.00,171.42,8.57,406.57
4320,180.00,178.57,1.42,356.68
4340,180.00,171.42,8.57,407.37
4360,180.00,171.42,8.57,408.05
4380,180.00,175.00,5.00,383.45
4400,180.00,175.00,5.00,383.85
4420,180.00,171.42,8.57,409.54
4440,180.00,175.00,5.00,384.94
4460,180.00,171.42,8.57,410.62
4480,180.00,175.00,5.00,386.02
4500,180.00,175.00,5.00,386.42
4520,180.00,175.00,5.00,386.82
4540,180.00,171.42,8.57,412.51
4560,180.00,175.00,5.00,387.91
4580,180.00,175.00,5.00,388.31
4600,180.00,171.42,8.57,413.99
4620,180.00,178.57,1.42,364.11
4640,180.00,171.42,8.57,414.79
4660,180.00,175.00,5.00,390.19
4680,180.00,175.00,5.00,390.59
4700,180.00,171.42,8.57,416.28
4720,180.00,178.57,1.42,366.39
4740,180.00,171.42,8.57,417.08
4760,180.00,175.00,5.00,392.48
4780,180.00,178.57,1.42,367.59
4800,180.00,171.42,8.57,418.28
4820,180.00,175.00,5.00,393.68
4840,180.00,175.00,5.00,394.08
4860,180.00,175.00,5.00,394.48
4880,180.00,175.00,5.00,394.88
4900,180.00,175.00,5.00,395.28
4920,180.00,175.00,5.00,395.68
4940,180.00,175.00,5.00,396.08
4960,180.00,175.00,5.00,396.48
4980,180.00,175.00,5.00,396.88
5000,180.00,175.00,5.00,397.28
5020,180.00,175.00,5.00,397.68
5040,180.00,175.00,5.00,398.08
5060,180.00,175.00,5.00,398.48
5080,180.00,178.57,1.42,373.59
5100,180.00,171.42,8.57,424.28
5120,180.00,175.00,5.00,399.68
5140,180.00,178.57,1.42,374.79
5160,180.00,175.00,5.00,400.19
5180,180.00,175.00,5.00,400.59
5200,180.00,175.00,5.00,400.99
5220,180.00,175.00,5.00,401.39
5240,180.00,175.00,5.00,401.79
5260,180.00,178.57,1.42,376.91
5280,180.00,175.00,5.00,402.31
5300,180.00,175.00,5.00,402.71
5320,180.00,175.00,5.00,403.11
5340,180.00,175.00,5.00,403.51
5360,180.00,178.57,1.42,378.62
5380,180.00,175.00,5.00,404.02
5400,180.00,175.00,5.00,404.42
5420,180.00,178.57,1.42,379.54
5440,180.00,175.00,5.00,404.94
5460,180.00,175.00,5.00,405.34
5480,180.00,175.00,5.00,405.74
5500,180.00,178.57,1.42,380.85
5520,180.00,175.00,5.00,406.25
5540,180.00,175.00,5.00,406.65
5560,180.00,178.57,1.42,381.77
5580,180.00,175.00,5.00,407.17
5600,180.00,175.00,5.00,407.57
5620,180.00,178.57,1.42,382.68
5640,180.00,175.00,5.00,408.08
5660,180.00,178.57,1.42,383.19
5680,180.00,175.00,5.00,408.59
5700,180.00,175.00,5.00,408.99
5720,180.00,178.57,1.42,384.11
5740,180.00,175.00,5.00,409.51
5760,180.00,175.00,5.00,409.91
5780,180.00,178.57,1.42,385.02
5800,180.00,178.57,1.42,385.14
5820,180.00,175.00,5.00,410.54
5840,180.00,175.00,5.00,410.94
5860,180.00,178.57,1.42,386.05
5880,180.00,178.57,1.42,386.17
5900,180.00,171.42,8.57,436.85
5920,180.00,178.57,1.42,386.97
5940,180.00,182.14,-2.14,361.79
5960,180.00,175.00,5.00,412.19
5980,180.00,171.42,8.57,437.88
6000,180.00,178.57,1.42,387.99
6020,180.00,182.14,-2.14,362.82
6040,180.00,175.00,5.00,413.22
6060,180.00,171.42,8.57,438.91
6080,180.00,178.57,1.42,389.02
6100,180.00,182.14,-2.14,363.85
6120,180.00,175.00,5.00,414.25
6140,180.00,171.42,8.57,439.94
6160,180.00,182.14,-2.14,364.77
6180,180.00,178.57,1.42,389.88
6200,180.00,175.00,5.00,415.28
6220,180.00,175.00,5.00,415.68
6240,180.00,178.57,1.42,390.79
6260,180.00,178.57,1.42,390.91
6280,180.00,175.00,5.00,416.31
6300,180.00,178.57,1.42,391.42
6320,180.00,178.57,1.42,391.54
6340,180.00,175.00,5.00,416.94
6360,180.00,178.57,1.42,392.05
6380,180.00,178.57,1.42,392.17
6400,180.00,175.00,5.00,417.57
6420,180.00,178.57,1.42,392.68
6440,180.00,175.00,5.00,418.08
6460,180.00,178.57,1.42,393.19
6480,180.00,182.14,-2.14,368.02
6500,180.00,171.42,8.57,443.71
6520,180.00,178.57,1.42,393.82
6540,180.00,178.57,1.42,393.94
6560,180.00,178.57,1.42,394.05
6580,180.00,178.57,1.42,394.17
6600,180.00,175.00,5.00,419.57
6620,180.00,178.57,1.42,394.68
6640,180.00,178.57,1.42,394.79
6660,180.00,178.57,1.42,394.91
6680,180.00,175.00,5.00,420.31
6700,180.00,178.57,1.42,395.42
6720,180.00,178.57,1.42,395.54
6740,180.00,178.57,1.42,395.65
6760,180.00,175.00,5.00,421.05
6780,180.00,178.57,1.42,396.17
6800,180.00,178.57,1.42,396.28
6820,180.00,178.57,1.42,396.39
6840,180.00,178.57,1.42,396.51
6860,180.00,175.00,5.00,421.91
6880,180.00,178.57,1.42,397.02
6900,180.00,178.57,1.42,397.14
6920,180.00,178.57,1.42,397.25
6940,180.00,178.57,1.42,397.37
6960,180.00,175.00,5.00,422.77
6980,180.00,178.57,1.42,397.88
7000,180.00,182.14,-2.14,372.71
7020,180.00,175.00,5.00,423.11
7040,180.00,175.00,5.00,423.51
7060,180.00,182.14,-2.14,373.34
7080,180.00,178.57,1.42,398.45
7100,180.00,175.00,5.00,423.85
7120,180.00,178.57,1.42,398.97
7140,180.00,171.42,8.57,449.65
7160,180.00,185.71,-5.71,349.19
7180,180.00,182.14,-2.14,374.02
7200,180.00,171.42,8.57,449.71
7220,180.00,175.00,5.00,425.11
7240,180.00,178.57,1.42,400.22
7260,180.00,182.14,-2.14,375.05
7280,180.00,178.57,1.42,400.17
7300,180.00,175.00,5.00,425.57
7320,180.00,178.57,1.42,400.68
7340,180.00,178.57,1.42,400.79
7360,180.00,178.57,1.42,400.91
7380,180.00,178.57,1.42,401.02
7400,180.00,178.57,1.42,401.14
7420,180.00,178.57,1.42,401.25
7440,180.00,178.57,1.42,401.37
7460,180.00,175.00,5.00,426.77
7480,180.00,182.14,-2.14,376.59
7500,180.00,178.57,1.42,401.71
7520,180.00,175.00,5.00,427.11
7540,180.00,178.57,1.42,402.22
7560,180.00,182.14,-2.14,377.05
7580,180.00,178.57,1.42,402.17
7600,180.00,175.00,5.00,427.57
7620,180.00,178.57,1.42,402.68
7640,180.00,185.71,-5.71,352.22
7660,180.00,175.00,5.00,427.62
7680,180.00,175.00,5.00,428.02
7700,180.00,178.57,1.42,403.14
7720,180.00,182.14,-2.14,377.97
7740,180.00,178.57,1.42,403.08
7760,180.00,175.00,5.00,428.48
7780,180.00,182.14,-2.14,378.31
7800,180.00,171.42,8.57,453.99
7820,180.00,178.57,1.42,404.11
7840,180.00,185.71,-5.71,353.65
7860,180.00,178.57,1.42,403.77
7880,180.00,175.00,5.00,429.17
7900,180.00,175.00,5.00,429.57
7920,180.00,185.71,-5.71,354.11
7940,180.00,178.57,1.42,404.22
7960,180.00,175.00,5.00,429.62
7980,180.00,175.00,5.00,430.02
8000,180.00,185.71,-5.71,354.57
8020,180.00,182.14,-2.14,379.39
8040,180.00,171.42,8.57,455.08
8060,180.00,178.57,1.42,405.19
8080,180.00,182.14,-2.14,380.02
8100,180.00,182.14,-2.14,379.85
8120,180.00,171.42,8.57,455.54
8140,180.00,182.14,-2.14,380.37
8160,180.00,178.57,1.42,405.48
8180,180.00,178.57,1.42,405.59
8200,180.00,171.42,8.57,456.28
8220,180.00,185.71,-5.71,355.82
8240,180.00,182.14,-2.14,380.65
8260,180.00,175.00,5.00,431.05
8280,180.00,175.00,5.00,431.45
8300,180.00,185.71,-5.71,355.99
8320,180.00,178.57,1.42,406.11
8340,180.00,175.00,5.00,431.51
8360,180.00,178.57,1.42,406.62
8380,180.00,182.14,-2.14,381.45
8400,180.00,178.57,1.42,406.57
8420,180.00,175.00,5.00,431.97
8440,180.00,182.14,-2.14,381.79
8460,180.00,178.57,1.42,406.91
8480,180.00,178.57,1.42,407.02
8500,180.00,178.57,1.42,407.14
8520,180.00,178.57,1.42,407.25
8540,180.00,182.14,-2.14,382.08
8560,180.00,178.57,1.42,407.19
8580,180.00,175.00,5.00,432.59
8600,180.00,182.14,-2.14,382.42
8620,180.00,182.14,-2.14,382.25
8640,180.00,175.00,5.00,432.65
8660,180.00,178.57,1.42,407.77
8680,180.00,182.14,-2.14,382.59
8700,180.00,182.14,-2.14,382.42
8720,180.00,175.00,5.00,432.82
8740,180.00,175.00,5.00,433.22
8760,180.00,185.71,-5.71,357.77
8780,180.00,178.57,1.42,407.88
8800,180.00,175.00,5.00,433.28
8820,180.00,178.57,1.42,408.39
8840,180.00,182.14,-2.14,383.22
8860,180.00,182.14,-2.14,383.05
8880,180.00,175.00,5.00,433.45
8900,180.00,178.57,1.42,408.57
8920,180.00,182.14,-2.14,383.39
8940,180.00,178.57,1.42,408.51
8960,180.00,178.57,1.42,408.62
8980,180.00,178.57,1.42,408.74
9000,180.00,178.57,1.42,408.85
9020,180.00,182.14,-2.14,383.68
9040,180.00,178.57,1.42,408.79
9060,180.00,175.00,5.00,434.19
9080,180.00,182.14,-2.14,384.02
9100,180.00,182.14,-2.14,383.85
9120,180.00,178.57,1.42,408.97
9140,180.00,175.00,5.00,434.37
9160,180.00,178.57,1.42,409.48
9180,180.00,185.71,-5.71,359.02
9200,180.00,178.57,1.42,409.14
9220,180.00,175.00,5.00,434.54
9240,180.00,178.57,1.42,409.65
9260,180.00,182.14,-2.14,384.48
9280,180.00,182.14,-2.14,384.31
9300,180.00,175.00,5.00,434.71
9320,180.00,178.57,1.42,409.82
9340,180.00,182.14,-2.14,384.65
9360,180.00,178.57,1.42,409.77
9380,180.00,175.00,5.00,435.17
9400,180.00,182.14,-2.14,384.99
9420,180.00,182.14,-2.14,384.82
9440,180.00,175.00,5.00,435.22
9460,180.00,182.14,-2.14,385.05
9480,180.00,178.57,1.42,410.17
9500,180.00,178.57,1.42,410.28
9520,180.00,178.57,1.42,410.39
9540,180.00,175.00,5.00,435.79
9560,180.00,182.14,-2.14,385.62
9580,180.00,185.71,-5.71,360.17
9600,180.00,175.00,5.00,435.57
9620,180.00,175.00,5.00,435.97
9640,180.00,182.14,-2.14,385.79
9660,180.00,182.14,-2.14,385.62
9680,180.00,178.57,1.42,410.74
9700,180.00,178.57,1.42,410.85
9720,180.00,178.57,1.42,410.97
9740,180.00,178.57,1.42,411.08
9760,180.00,182.14,-2.14,385.91
9780,180.00,178.57,1.42,411.02
9800,180.00,178.57,1.42,411.14
9820,180.00,178.57,1.42,411.25
9840,180.00,182.14,-2.14,386.08
9860,180.00,178.57,1.42,411.19
9880,180.00,178.57,1.42,411.31
9900,180.00,178.57,1.42,411.42
9920,180.00,182.14,-2.14,386.25
9940,180.00,178.57,1.42,411.37
9960,180.00,178.57,1.42,411.48
9980,180.00,182.14,-2.14,386.31
10000,180.00,175.00,5.00,436.71
