time_ms,target_rpm,measured_rpm,error,pwm
20,180.00,21.42,158.57,999.00
40,180.00,89.28,90.71,645.88
60,180.00,203.57,-23.57,0.00
80,180.00,175.00,5.00,46.48
100,180.00,96.42,83.57,606.51
120,180.00,110.71,69.28,514.82
140,180.00,164.28,15.71,141.71
160,180.00,153.57,26.42,219.88
180,180.00,117.85,62.14,477.34
200,180.00,128.57,51.42,408.51
220,180.00,153.57,26.42,236.68
240,180.00,146.42,33.57,290.71
260,180.00,132.14,47.85,396.45
280,180.00,132.14,47.85,402.19
300,180.00,150.00,30.00,280.79
320,180.00,146.42,33.57,309.82
340,180.00,135.71,44.28,390.14
360,180.00,142.85,37.14,344.59
380,180.00,142.85,37.14,349.05
400,180.00,146.42,33.57,328.08
420,180.00,142.85,37.14,357.54
440,180.00,146.42,33.57,336.57
460,180.00,142.85,37.14,366.02
480,180.00,146.42,33.57,345.05
500,180.00,146.42,33.57,349.08
520,180.00,142.85,37.14,378.54
540,180.00,150.00,30.00,332.14
560,180.00,146.42,33.57,361.17
580,180.00,146.42,33.57,365.19
600,180.00,150.00,30.00,343.79
620,180.00,150.00,30.00,347.39
640,180.00,146.42,33.57,376.42
660,180.00,150.00,30.00,355.02
680,180.00,150.00,30.00,358.62
700,180.00,150.00,30.00,362.22
720,180.00,150.00,30.00,365.82
740,180.00,150.00,30.00,369.42
760,180.00,153.57,26.42,347.60
780,180.00,150.00,30.00,376.20
800,180.00,150.00,30.00,379.80
820,180.00,153.57,26.42,357.97
840,180.00,153.57,26.42,361.14
860,180.00,153.57,26.42,364.31
880,180.00,153.57,26.42,367.48
900,180.00,150.00,30.00,396.08
920,180.00,157.14,22.85,348.82
940,180.00,153.57,26.42,377.00
960,180.00,157.14,22.85,354.74
980,180.00,150.00,30.00,408.34
1000,180.00,157.14,22.85,361.08
1020,180.00,157.14,22.85,363.82
1040,180.00,157.14,22.85,366.57
1060,180.00,153.57,26.42,394.74
1080,180.00,157.14,22.85,372.48
1100,180.00,157.14,22.85,375.22
1120,180.00,157.14,22.85,377.97
1140,180.00,157.14,22.85,380.71
1160,180.00,157.14,22.85,383.45
1180,180.00,157.14,22.85,386.20
1200,180.00,160.71,19.28,363.51
1220,180.00,160.71,19.28,365.82
1240,180.00,153.57,26.42,419.00
1260,180.00,160.71,19.28,371.31
1280,180.00,160.71,19.28,373.62
1300,180.00,160.71,19.28,375.94
1320,180.00,160.71,19.28,378.25
1340,180.00,157.14,22.85,406.00
1360,180.00,160.71,19.28,383.31
1380,180.00,164.28,15.71,360.19
1400,180.00,160.71,19.28,387.51
1420,180.00,157.14,22.85,415.25
1440,180.00,164.28,15.71,367.14
1460,180.00,167.85,12.14,343.60
1480,180.00,160.71,19.28,395.91
1500,180.00,157.14,22.85,423.65
1520,180.00,164.28,15.71,375.54
1540,180.00,167.85,12.14,352.00
1560,180.00,164.28,15.71,378.88
1580,180.00,160.71,19.28,406.19
1600,180.00,160.71,19.28,408.51
1620,180.00,164.28,15.71,385.40
1640,180.00,167.85,12.14,361.85
1660,180.00,164.28,15.71,388.74
1680,180.00,160.71,19.28,416.05
1700,180.00,167.85,12.14,367.51
1720,180.00,164.28,15.71,394.40
1740,180.00,167.85,12.14,370.85
1760,180.00,164.28,15.71,397.74
1780,180.00,167.85,12.14,374.20
1800,180.00,167.85,12.14,375.65
1820,180.00,157.14,22.85,453.40
1840,180.00,171.42,8.57,354.42
1860,180.00,171.42,8.57,355.45
1880,180.00,164.28,15.71,407.34
1900,180.00,157.14,22.85,460.08
1920,180.00,167.85,12.14,386.54
1940,180.00,171.42,8.57,362.57
1960,180.00,167.85,12.14,389.02
1980,180.00,160.71,19.28,441.34
2000,180.00,167.85,12.14,392.80
2020,180.00,171.42,8.57,368.82
2040,180.00,167.85,12.14,395.28
2060,180.00,160.71,19.28,447.60
2080,180.00,171.42,8.57,373.62
2100,180.00,171.42,8.57,374.65
2120,180.00,167.85,12.14,401.11
2140,180.00,167.85,12.14,402.57
2160,180.00,167.85,12.14,404.02
2180,180.00,167.85,12.14,405.48
2200,180.00,164.28,15.71,432.37
2220,180.00,167.85,12.14,408.82
2240,180.00,171.42,8.57,384.85
2260,180.00,171.42,8.57,385.88
2280,180.00,164.28,15.71,437.77
2300,180.00,167.85,12.14,414.22
2320,180.00,171.42,8.57,390.25
2340,180.00,171.42,8.57,391.28
2360,180.00,167.85,12.14,417.74
2380,180.00,164.28,15.71,444.62
2400,180.00,171.42,8.57,395.65
2420,180.00,171.42,8.57,396.68
2440,180.00,171.42,8.57,397.71
2460,180.00,167.85,12.14,424.17
2480,180.00,171.42,8.57,400.20
