time_ms,target_rpm,measured_rpm,error,pwm
20,180.00,0.00,180.00,999.00
40,180.00,82.14,97.85,694.78
60,180.00,192.85,-12.85,0.00
80,180.00,171.42,8.57,70.64
100,180.00,100.00,79.99,578.64
120,180.00,110.71,69.28,510.57
140,180.00,164.28,15.71,137.14
160,180.00,146.42,33.57,265.49
180,180.00,117.85,62.14,471.71
200,180.00,132.14,47.85,376.49
220,180.00,150.00,30.00,254.50
240,180.00,142.85,37.14,308.21
260,180.00,132.14,47.85,387.99
280,180.00,135.71,44.28,367.42
300,180.00,142.85,37.14,321.14
320,180.00,142.85,37.14,324.85
340,180.00,139.28,40.71,353.92
360,180.00,139.28,40.71,357.99
380,180.00,139.28,40.71,362.07
400,180.00,146.42,33.57,315.42
420,180.00,142.85,37.14,344.14
440,180.00,135.71,44.28,398.57
460,180.00,146.42,33.57,326.92
480,180.00,146.42,33.57,330.28
500,180.00,139.28,40.71,384.35
520,180.00,142.85,37.14,363.07
540,180.00,150.00,30.00,316.07
560,180.00,142.85,37.14,369.78
580,180.00,139.28,40.71,398.85
600,180.00,150.00,30.00,326.85
620,180.00,146.42,33.57,355.21
640,180.00,146.42,33.57,358.57
660,180.00,142.85,37.14,387.28
680,180.00,150.00,30.00,340.28
700,180.00,150.00,30.00,343.28
720,180.00,142.85,37.14,396.99
740,180.00,146.42,33.57,375.35
760,180.00,153.57,26.42,328.00
780,180.00,150.00,30.00,356.00
800,180.00,142.85,37.14,409.71
820,180.00,150.00,30.00,362.71
840,180.00,157.14,22.85,315.00
860,180.00,146.42,33.57,393.35
880,180.00,142.85,37.14,422.07
900,180.00,157.14,22.85,324.35
920,180.00,153.57,26.42,352.00
940,180.00,150.00,30.00,380.00
960,180.00,146.42,33.57,408.35
980,180.00,157.14,22.85,335.64
1000,180.00,153.57,26.42,363.28
1020,180.00,150.00,30.00,391.28
1040,180.00,150.00,30.00,394.28
1060,180.00,157.14,22.85,346.57
1080,180.00,153.57,26.42,374.21
1100,180.00,150.00,30.00,402.21
1120,180.00,157.14,22.85,354.50
1140,180.00,153.57,26.42,382.14
1160,180.00,153.57,26.42,384.78
1180,180.00,157.14,22.85,362.07
1200,180.00,153.57,26.42,389.71
1220,180.00,157.14,22.85,367.00
1240,180.00,153.57,26.42,394.64
1260,180.00,153.57,26.42,397.28
1280,180.00,160.71,19.28,349.21
1300,180.00,157.14,22.85,376.50
1320,180.00,153.57,26.42,404.14
1340,180.00,153.57,26.42,406.78
1360,180.00,164.28,15.71,333.35
1380,180.00,157.14,22.85,385.64
1400,180.00,153.57,26.42,413.28
1420,180.00,157.14,22.85,390.57
1440,180.00,160.71,19.28,367.49
1460,180.00,160.71,19.28,369.42
1480,180.00,153.57,26.42,422.07
1500,180.00,160.71,19.28,373.99
1520,180.00,160.71,19.28,375.92
1540,180.00,160.71,19.28,377.85
1560,180.00,157.14,22.85,405.14
1580,180.00,157.14,22.85,407.42
1600,180.00,164.28,15.71,358.99
1620,180.00,160.71,19.28,385.92
1640,180.00,160.71,19.28,387.85
1660,180.00,157.14,22.85,415.14
1680,180.00,160.71,19.28,392.07
1700,180.00,167.85,12.14,343.28
1720,180.00,160.71,19.28,395.21
1740,180.00,160.71,19.28,397.14
1760,180.00,157.14,22.85,424.42
1780,180.00,164.28,15.71,375.99
1800,180.00,164.28,15.71,377.57
1820,180.00,164.28,15.71,379.14
1840,180.00,157.14,22.85,431.42
1860,180.00,164.28,15.71,382.99
1880,180.00,164.28,15.71,384.57
1900,180.00,167.85,12.14,360.78
1920,180.00,160.71,19.28,412.71
1940,180.00,160.71,19.28,414.64
1960,180.00,167.85,12.14,365.85
1980,180.00,160.71,19.28,417.78
2000,180.00,164.28,15.71,394.35
2020,180.00,164.28,15.71,395.92
2040,180.00,164.28,15.71,397.50
2060,180.00,164.28,15.71,399.07
2080,180.00,167.85,12.14,375.28
2100,180.00,167.85,12.14,376.50
2120,180.00,164.28,15.71,403.07
2140,180.00,164.28,15.71,404.64
2160,180.00,160.71,19.28,431.57
2180,180.00,171.42,8.57,357.42
2200,180.00,164.28,15.71,409.00
2220,180.00,164.28,15.71,410.57
2240,180.00,167.85,12.14,386.78
2260,180.00,167.85,12.14,388.00
2280,180.00,167.85,12.14,389.21
2300,180.00,164.28,15.71,415.78
2320,180.00,167.85,12.14,392.00
2340,180.00,167.85,12.14,393.21
2360,180.00,164.28,15.71,419.78
2380,180.00,167.85,12.14,396.00
2400,180.00,167.85,12.14,397.21
2420,180.00,164.28,15.71,423.78
2440,180.00,167.85,12.14,400.00
2460,180.00,171.42,8.57,375.85
2480,180.00,160.71,19.28,452.78
2500,180.00,167.85,12.14,404.00
2520,180.00,171.42,8.57,379.85
2540,180.00,171.42,8.57,380.71
2560,180.00,164.28,15.71,432.28
2580,180.00,167.85,12.14,408.50
2600,180.00,171.42,8.57,384.35
2620,180.00,164.28,15.71,435.92
2640,180.00,167.85,12.14,412.14
2660,180.00,167.85,12.14,413.35
2680,180.00,164.28,15.71,439.92
2700,180.00,171.42,8.57,390.78
2720,180.00,171.42,8.57,391.64
2740,180.00,164.28,15.71,443.21
2760,180.00,167.85,12.14,419.42
2780,180.00,171.42,8.57,395.28
2800,180.00,171.42,8.57,396.14
2820,180.00,164.28,15.71,447.71
2840,180.00,167.85,12.14,423.92
2860,180.00,171.42,8.57,399.78
2880,180.00,171.42,8.57,400.64
2900,180.00,167.85,12.14,426.85
2920,180.00,167.85,12.14,428.07
2940,180.00,175.00,5.00,378.57
2960,180.00,171.42,8.57,404.42
2980,180.00,164.28,15.71,455.99
3000,180.00,171.42,8.57,406.85
3020,180.00,171.42,8.57,407.71
3040,180.00,171.42,8.57,408.57
3060,180.00,171.42,8.57,409.42
3080,180.00,167.85,12.14,435.64
3100,180.00,171.42,8.57,411.49
3120,180.00,175.00,5.00,386.99
3140,180.00,171.42,8.57,412.85
3160,180.00,164.28,15.71,464.42
3180,180.00,171.42,8.57,415.28
3200,180.00,167.85,12.14,441.49
3220,180.00,167.85,12.14,442.71
3240,180.00,182.14,-2.14,342.49
3260,180.00,171.42,8.57,418.35
3280,180.00,164.28,15.71,469.92
3300,180.00,175.00,5.00,395.42
3320,180.00,171.42,8.57,421.28
3340,180.00,175.00,5.00,396.78
3360,180.00,171.42,8.57,422.64
3380,180.00,171.42,8.57,423.49
3400,180.00,171.42,8.57,424.35
3420,180.00,175.00,5.00,399.85
3440,180.00,171.42,8.57,425.71
3460,180.00,171.42,8.57,426.57
3480,180.00,175.00,5.00,402.07
3500,180.00,167.85,12.14,453.28
3520,180.00,175.00,5.00,403.78
3540,180.00,175.00,5.00,404.28
3560,180.00,175.00,5.00,404.78
3580,180.00,167.85,12.14,455.99
3600,180.00,175.00,5.00,406.49
3620,180.00,175.00,5.00,406.99
3640,180.00,175.00,5.00,407.49
3660,180.00,171.42,8.57,433.35
3680,180.00,175.00,5.00,408.85
3700,180.00,171.42,8.57,434.71
3720,180.00,175.00,5.00,410.21
3740,180.00,175.00,5.00,410.71
3760,180.00,175.00,5.00,411.21
3780,180.00,171.42,8.57,437.07
3800,180.00,175.00,5.00,412.57
3820,180.00,175.00,5.00,413.07
3840,180.00,175.00,5.00,413.57
3860,180.00,171.42,8.57,439.42
3880,180.00,175.00,5.00,414.92
3900,180.00,178.57,1.42,390.07
3920,180.00,171.42,8.57,440.92
3940,180.00,175.00,5.00,416.42
3960,180.00,175.00,5.00,416.92
3980,180.00,175.00,5.00,417.42
4000,180.00,175.00,5.00,417.92
4020,180.00,175.00,5.00,418.42
4040,180.00,171.42,8.57,444.28
4060,180.00,178.57,1.42,394.42
4080,180.00,175.00,5.00,419.92
4100,180.00,175.00,5.00,420.42
4120,180.00,171.42,8.57,446.28
4140,180.00,178.57,1.42,396.42
4160,180.00,178.57,1.42,396.57
4180,180.00,167.85,12.14,472.78
4200,180.00,178.57,1.42,397.92
4220,180.00,175.00,5.00,423.42
4240,180.00,178.57,1.42,398.57
4260,180.00,171.42,8.57,449.42
4280,180.00,175.00,5.00,424.92
4300,180.00,178.57,1.42,400.07
4320,180.00,175.00,5.00,425.57
4340,180.00,175.00,5.00,426.07
4360,180.00,175.00,5.00,426.57
4380,180.00,178.57,1.42,401.71
4400,180.00,175.00,5.00,427.21
4420,180.00,171.42,8.57,453.07
4440,180.00,178.57,1.42,403.21
4460,180.00,178.57,1.42,403.35
4480,180.00,175.00,5.00,428.85
4500,180.00,171.42,8.57,454.71
4520,180.00,178.57,1.42,404.85
4540,180.00,178.57,1.42,404.99
4560,180.00,175.00,5.00,430.49
4580,180.00,171.42,8.57,456.35
4600,180.00,178.57,1.42,406.49
4620,180.00,182.14,-2.14,381.28
4640,180.00,171.42,8.57,457.14
4660,180.00,175.00,5.00,432.64
4680,180.00,178.57,1.42,407.78
4700,180.00,175.00,5.00,433.28
4720,180.00,178.57,1.42,408.42
4740,180.00,175.00,5.00,433.92
4760,180.00,175.00,5.00,434.42
4780,180.00,178.57,1.42,409.57
4800,180.00,175.00,5.00,435.07
4820,180.00,178.57,1.42,410.21
4840,180.00,175.00,5.00,435.71
4860,180.00,167.85,12.14,486.92
4880,180.00,182.14,-2.14,386.71
4900,180.00,182.14,-2.14,386.49
4920,180.00,175.00,5.00,436.99
4940,180.00,171.42,8.57,462.85
4960,180.00,178.57,1.42,412.99
4980,180.00,178.57,1.42,413.14
5000,180.00,178.57,1.42,413.28
5020,180.00,175.00,5.00,438.78
5040,180.00,175.00,5.00,439.28
5060,180.00,178.57,1.42,414.42
5080,180.00,178.57,1.42,414.57
5100,180.00,175.00,5.00,440.07
5120,180.00,178.57,1.42,415.21
5140,180.00,175.00,5.00,440.71
5160,180.00,178.57,1.42,415.85
5180,180.00,178.57,1.42,415.99
5200,180.00,175.00,5.00,441.49
5220,180.00,178.57,1.42,416.64
5240,180.00,178.57,1.42,416.78
5260,180.00,175.00,5.00,442.28
5280,180.00,178.57,1.42,417.42
5300,180.00,178.57,1.42,417.57
5320,180.00,175.00,5.00,443.07
5340,180.00,175.00,5.00,443.57
5360,180.00,182.14,-2.14,393.35
5380,180.00,178.57,1.42,418.49
5400,180.00,175.00,5.00,443.99
5420,180.00,175.00,5.00,444.49
5440,180.00,178.57,1.42,419.64
