time_ms,target_rpm,measured_rpm,error,pwm
20,180.00,0.00,180.00,999.00
40,180.00,78.57,101.42,710.20
60,180.00,192.85,-12.85,0.00
80,180.00,171.42,8.57,60.21
100,180.00,92.85,87.14,610.39
120,180.00,110.71,69.28,485.53
140,180.00,160.71,19.28,135.57
160,180.00,146.42,33.57,235.63
180,180.00,110.71,69.28,485.77
200,180.00,128.57,51.42,360.87
220,180.00,146.42,33.57,235.94
240,180.00,139.28,40.71,286.02
260,180.00,121.42,58.57,411.14
280,180.00,132.14,47.85,336.24
300,180.00,142.85,37.14,261.31
320,180.00,132.14,47.85,336.41
340,180.00,128.57,51.42,361.51
360,180.00,132.14,47.85,336.60
380,180.00,139.28,40.71,286.69
400,180.00,132.14,47.85,336.78
420,180.00,132.14,47.85,336.88
440,180.00,132.14,47.85,336.97
460,180.00,135.71,44.28,312.06
480,180.00,135.71,44.28,312.15
500,180.00,132.14,47.85,337.25
520,180.00,132.14,47.85,337.34
540,180.00,132.14,47.85,337.44
560,180.00,139.28,40.71,287.52
580,180.00,132.14,47.85,337.61
600,180.00,128.57,51.42,362.72
620,180.00,135.71,44.28,312.81
640,180.00,139.28,40.71,287.89
660,180.00,128.57,51.42,362.99
680,180.00,132.14,47.85,338.09
700,180.00,135.71,44.28,313.17
720,180.00,135.71,44.28,313.26
740,180.00,132.14,47.85,338.36
760,180.00,132.14,47.85,338.45
780,180.00,132.14,47.85,338.55
800,180.00,135.71,44.28,313.64
820,180.00,135.71,44.28,313.73
840,180.00,132.14,47.85,338.82
860,180.00,132.14,47.85,338.92
880,180.00,135.71,44.28,314.01
900,180.00,135.71,44.28,314.10
920,180.00,128.57,51.42,364.20
940,180.00,135.71,44.28,314.29
960,180.00,135.71,44.28,314.38
980,180.00,132.14,47.85,339.47
1000,180.00,132.14,47.85,339.57
1020,180.00,135.71,44.28,314.66
1040,180.00,132.14,47.85,339.75
1060,180.00,132.14,47.85,339.85
1080,180.00,135.71,44.28,314.94
1100,180.00,132.14,47.85,340.03
1120,180.00,132.14,47.85,340.13
1140,180.00,135.71,44.28,315.22
1160,180.00,132.14,47.85,340.31
1180,180.00,132.14,47.85,340.41
1200,180.00,135.71,44.28,315.50
1220,180.00,132.14,47.85,340.59
1240,180.00,132.14,47.85,340.69
1260,180.00,135.71,44.28,315.78
1280,180.00,135.71,44.28,315.86
1300,180.00,128.57,51.42,365.97
1320,180.00,135.71,44.28,316.06
1340,180.00,135.71,44.28,316.14
1360,180.00,132.14,47.85,341.24
1380,180.00,132.14,47.85,341.34
1400,180.00,132.14,47.85,341.43
1420,180.00,139.28,40.71,291.51
1440,180.00,132.14,47.85,341.61
1460,180.00,132.14,47.85,341.70
1480,180.00,135.71,44.28,316.79
1500,180.00,135.71,44.28,316.88
1520,180.00,128.57,51.42,366.98
1540,180.00,135.71,44.28,317.07
1560,180.00,139.28,40.71,292.15
1580,180.00,128.57,51.42,367.26
1600,180.00,132.14,47.85,342.35
1620,180.00,139.28,40.71,292.43
1640,180.00,132.14,47.85,342.53
1660,180.00,132.14,47.85,342.63
1680,180.00,135.71,44.28,317.71
1700,180.00,135.71,44.28,317.80
1720,180.00,132.14,47.85,342.90
1740,180.00,132.14,47.85,342.99
1760,180.00,135.71,44.28,318.08
1780,180.00,135.71,44.28,318.17
1800,180.00,128.57,51.42,368.27
1820,180.00,135.71,44.28,318.36
1840,180.00,135.71,44.28,318.45
1860,180.00,135.71,44.28,318.54
1880,180.00,132.14,47.85,343.64
1900,180.00,132.14,47.85,343.73
1920,180.00,135.71,44.28,318.82
1940,180.00,139.28,40.71,293.90
1960,180.00,128.57,51.42,369.00
1980,180.00,132.14,47.85,344.10
2000,180.00,139.28,40.71,294.18
2020,180.00,132.14,47.85,344.28
2040,180.00,132.14,47.85,344.37
2060,180.00,135.71,44.28,319.46
2080,180.00,135.71,44.28,319.55
2100,180.00,132.14,47.85,344.65
2120,180.00,132.14,47.85,344.74
2140,180.00,135.71,44.28,319.83
2160,180.00,135.71,44.28,319.92
2180,180.00,132.14,47.85,345.01
2200,180.00,135.71,44.28,320.10
2220,180.00,132.14,47.85,345.20
2240,180.00,135.71,44.28,320.29
2260,180.00,135.71,44.28,320.38
2280,180.00,132.14,47.85,345.47
2300,180.00,132.14,47.85,345.57
2320,180.00,139.28,40.71,295.65
2340,180.00,132.14,47.85,345.74
2360,180.00,132.14,47.85,345.84
2380,180.00,135.71,44.28,320.93
2400,180.00,135.71,44.28,321.02
2420,180.00,132.14,47.85,346.11
2440,180.00,135.71,44.28,321.20
2460,180.00,132.14,47.85,346.30
2480,180.00,135.71,44.28,321.39
2500,180.00,132.14,47.85,346.48
2520,180.00,135.71,44.28,321.57
2540,180.00,132.14,47.85,346.67
2560,180.00,135.71,44.28,321.75
2580,180.00,135.71,44.28,321.84
2600,180.00,132.14,47.85,346.94
2620,180.00,135.71,44.28,322.03
2640,180.00,132.14,47.85,347.12
2660,180.00,135.71,44.28,322.21
2680,180.00,132.14,47.85,347.31
2700,180.00,135.71,44.28,322.40
2720,180.00,135.71,44.28,322.48
2740,180.00,132.14,47.85,347.58
2760,180.00,135.71,44.28,322.67
2780,180.00,132.14,47.85,347.76
2800,180.00,135.71,44.28,322.85
2820,180.00,135.71,44.28,322.94
2840,180.00,132.14,47.85,348.04
2860,180.00,135.71,44.28,323.13
2880,180.00,135.71,44.28,323.21
2900,180.00,132.14,47.85,348.31
2920,180.00,135.71,44.28,323.40
2940,180.00,135.71,44.28,323.49
2960,180.00,135.71,44.28,323.58
2980,180.00,132.14,47.85,348.67
3000,180.00,132.14,47.85,348.77
3020,180.00,139.28,40.71,298.85
3040,180.00,135.71,44.28,323.94
3060,180.00,132.14,47.85,349.03
3080,180.00,132.14,47.85,349.13
3100,180.00,135.71,44.28,324.22
3120,180.00,139.28,40.71,299.30
3140,180.00,132.14,47.85,349.39
3160,180.00,132.14,47.85,349.49
3180,180.00,135.71,44.28,324.58
3200,180.00,139.28,40.71,299.66
3220,180.00,132.14,47.85,349.76
3240,180.00,132.14,47.85,349.85
3260,180.00,139.28,40.71,299.93
3280,180.00,132.14,47.85,350.03
3300,180.00,135.71,44.28,325.12
3320,180.00,132.14,47.85,350.21
3340,180.00,139.28,40.71,300.29
3360,180.00,132.14,47.85,350.39
3380,180.00,135.71,44.28,325.48
3400,180.00,132.14,47.85,350.57
3420,180.00,135.71,44.28,325.66
3440,180.00,135.71,44.28,325.75
3460,180.00,135.71,44.28,325.84
3480,180.00,132.14,47.85,350.94
3500,180.00,132.14,47.85,351.03
3520,180.00,139.28,40.71,301.11
3540,180.00,132.14,47.85,351.21
3560,180.00,135.71,44.28,326.30
3580,180.00,135.71,44.28,326.39
3600,180.00,132.14,47.85,351.48
3620,180.00,135.71,44.28,326.57
3640,180.00,135.71,44.28,326.66
3660,180.00,135.71,44.28,326.75
3680,180.00,132.14,47.85,351.84
3700,180.00,135.71,44.28,326.93
3720,180.00,132.14,47.85,352.03
3740,180.00,139.28,40.71,302.11
3760,180.00,135.71,44.28,327.20
3780,180.00,128.57,51.42,377.30
3800,180.00,139.28,40.71,302.38
3820,180.00,135.71,44.28,327.47
3840,180.00,132.14,47.85,352.57
3860,180.00,135.71,44.28,327.65
3880,180.00,135.71,44.28,327.74
3900,180.00,135.71,44.28,327.83
3920,180.00,132.14,47.85,352.93
