time_ms,target_rpm,measured_rpm,error,pwm
20,180.00,0.00,180.00,999.00
40,180.00,82.14,97.85,688.91
60,180.00,189.28,-9.28,0.00
80,180.00,167.85,12.14,89.39
100,180.00,96.42,83.57,592.74
120,180.00,110.71,69.28,495.51
140,180.00,157.14,22.85,171.42
160,180.00,150.00,30.00,222.62
180,180.00,117.85,62.14,450.11
200,180.00,125.00,54.99,402.31
220,180.00,142.85,37.14,278.79
240,180.00,139.28,40.71,305.42
260,180.00,132.14,47.85,357.34
280,180.00,128.57,51.42,384.39
300,180.00,139.28,40.71,311.02
320,180.00,135.71,44.28,337.79
340,180.00,135.71,44.28,339.57
360,180.00,132.14,47.85,366.48
380,180.00,135.71,44.28,343.25
400,180.00,135.71,44.28,345.02
420,180.00,139.28,40.71,321.65
440,180.00,132.14,47.85,373.57
460,180.00,135.71,44.28,350.34
480,180.00,139.28,40.71,326.97
500,180.00,135.71,44.28,353.74
520,180.00,135.71,44.28,355.51
540,180.00,135.71,44.28,357.28
560,180.00,139.28,40.71,333.91
580,180.00,139.28,40.71,335.54
600,180.00,132.14,47.85,387.45
620,180.00,139.28,40.71,339.08
640,180.00,139.28,40.71,340.71
660,180.00,135.71,44.28,367.48
680,180.00,139.28,40.71,344.11
700,180.00,139.28,40.71,345.74
720,180.00,135.71,44.28,372.51
740,180.00,139.28,40.71,349.14
760,180.00,142.85,37.14,325.62
780,180.00,135.71,44.28,377.39
800,180.00,135.71,44.28,379.17
820,180.00,142.85,37.14,330.65
840,180.00,139.28,40.71,357.28
860,180.00,139.28,40.71,358.91
880,180.00,139.28,40.71,360.54
900,180.00,142.85,37.14,337.02
920,180.00,135.71,44.28,388.79
940,180.00,142.85,37.14,340.28
960,180.00,142.85,37.14,341.77
980,180.00,139.28,40.71,368.39
1000,180.00,139.28,40.71,370.02
1020,180.00,142.85,37.14,346.51
1040,180.00,139.28,40.71,373.14
1060,180.00,142.85,37.14,349.62
1080,180.00,142.85,37.14,351.11
1100,180.00,142.85,37.14,352.59
1120,180.00,139.28,40.71,379.22
1140,180.00,139.28,40.71,380.85
1160,180.00,146.42,33.57,332.19
1180,180.00,142.85,37.14,358.68
1200,180.00,139.28,40.71,385.31
1220,180.00,146.42,33.57,336.65
1240,180.00,139.28,40.71,388.28
1260,180.00,146.42,33.57,339.62
1280,180.00,142.85,37.14,366.11
1300,180.00,139.28,40.71,392.74
1320,180.00,146.42,33.57,344.08
1340,180.00,146.42,33.57,345.42
1360,180.00,139.28,40.71,397.05
1380,180.00,146.42,33.57,348.39
1400,180.00,142.85,37.14,374.88
1420,180.00,146.42,33.57,351.22
1440,180.00,142.85,37.14,377.71
1460,180.00,146.42,33.57,354.05
1480,180.00,142.85,37.14,380.54
1500,180.00,146.42,33.57,356.88
1520,180.00,142.85,37.14,383.37
1540,180.00,146.42,33.57,359.71
1560,180.00,146.42,33.57,361.05
1580,180.00,142.85,37.14,387.54
1600,180.00,146.42,33.57,363.88
1620,180.00,146.42,33.57,365.22
1640,180.00,146.42,33.57,366.57
1660,180.00,142.85,37.14,393.05
1680,180.00,150.00,30.00,344.25
1700,180.00,146.42,33.57,370.59
1720,180.00,142.85,37.14,397.08
1740,180.00,146.42,33.57,373.42
1760,180.00,150.00,30.00,349.62
1780,180.00,146.42,33.57,375.97
1800,180.00,142.85,37.14,402.45
1820,180.00,150.00,30.00,353.65
1840,180.00,150.00,30.00,354.85
1860,180.00,142.85,37.14,406.34
1880,180.00,150.00,30.00,357.54
1900,180.00,146.42,33.57,383.88
1920,180.00,150.00,30.00,360.08
1940,180.00,146.42,33.57,386.42
1960,180.00,150.00,30.00,362.62
1980,180.00,146.42,33.57,388.97
2000,180.00,150.00,30.00,365.17
2020,180.00,146.42,33.57,391.51
2040,180.00,150.00,30.00,367.71
2060,180.00,150.00,30.00,368.91
2080,180.00,150.00,30.00,370.11
2100,180.00,146.42,33.57,396.45
2120,180.00,150.00,30.00,372.65
