time_ms,target_rpm,measured_rpm,error,pwm
5140,180.00,164.28,15.71,355.99
5160,180.00,157.14,22.85,406.68
5180,180.00,157.14,22.85,407.37
5200,180.00,164.28,15.71,357.84
5220,180.00,157.14,22.85,408.52
5240,180.00,160.71,19.28,384.10
5260,180.00,160.71,19.28,384.68
5280,180.00,157.14,22.85,410.37
5300,180.00,160.71,19.28,385.94
5320,180.00,164.28,15.71,361.42
5340,180.00,157.14,22.85,412.10
5360,180.00,157.14,22.85,412.79
5380,180.00,164.28,15.71,363.26
5400,180.00,164.28,15.71,363.73
5420,180.00,153.57,26.42,439.52
5440,180.00,164.28,15.71,364.99
5460,180.00,160.71,19.28,390.57
5480,180.00,157.14,22.85,416.26
5500,180.00,164.28,15.71,366.73
5520,180.00,160.71,19.28,392.31
5540,180.00,157.14,22.85,417.99
5560,180.00,160.71,19.28,393.57
5580,180.00,164.28,15.71,369.04
5600,180.00,164.28,15.71,369.52
5620,180.00,157.14,22.85,420.20
5640,180.00,157.14,22.85,420.89
5660,180.00,164.28,15.71,371.36
5680,180.00,167.85,12.14,346.72
5700,180.00,157.14,22.85,422.41
5720,180.00,157.14,22.85,423.09
5740,180.00,167.85,12.14,348.46
5760,180.00,164.28,15.71,373.93
5780,180.00,160.71,19.28,399.51
5800,180.00,157.14,22.85,425.19
5820,180.00,160.71,19.28,400.77
5840,180.00,167.85,12.14,351.14
5860,180.00,160.71,19.28,401.72
5880,180.00,157.14,22.85,427.40
5900,180.00,164.28,15.71,377.87
5920,180.00,164.28,15.71,378.34
5940,180.00,164.28,15.71,378.82
5960,180.00,157.14,22.85,429.50
5980,180.00,164.28,15.71,379.97
6000,180.00,164.28,15.71,380.44
6020,180.00,164.28,15.71,380.92
6040,180.00,157.14,22.85,431.60
6060,180.00,164.28,15.71,382.07
6080,180.00,164.28,15.71,382.54
6100,180.00,164.28,15.71,383.02
6120,180.00,160.71,19.28,408.59
6140,180.00,160.71,19.28,409.17
6160,180.00,164.28,15.71,384.64
6180,180.00,167.85,12.14,360.01
6200,180.00,160.71,19.28,410.59
6220,180.00,160.71,19.28,411.17
6240,180.00,164.28,15.71,386.64
6260,180.00,164.28,15.71,387.11
6280,180.00,164.28,15.71,387.58
6300,180.00,160.71,19.28,413.16
6320,180.00,164.28,15.71,388.63
6340,180.00,160.71,19.28,414.21
6360,180.00,164.28,15.71,389.68
6380,180.00,167.85,12.14,365.04
6400,180.00,160.71,19.28,415.62
6420,180.00,160.71,19.28,416.20
6440,180.00,164.28,15.71,391.67
6460,180.00,167.85,12.14,367.04
6480,180.00,164.28,15.71,392.51
6500,180.00,157.14,22.85,443.19
6520,180.00,167.85,12.14,368.56
6540,180.00,167.85,12.14,368.92
6560,180.00,164.28,15.71,394.39
6580,180.00,157.14,22.85,445.08
6600,180.00,164.28,15.71,395.55
6620,180.00,167.85,12.14,370.92
6640,180.00,160.71,19.28,421.49
6660,180.00,160.71,19.28,422.07
6680,180.00,167.85,12.14,372.44
6700,180.00,164.28,15.71,397.91
6720,180.00,164.28,15.71,398.38
6740,180.00,164.28,15.71,398.85
6760,180.00,160.71,19.28,424.43
6780,180.00,167.85,12.14,374.79
6800,180.00,171.42,8.57,350.05
6820,180.00,160.71,19.28,425.63
6840,180.00,157.14,22.85,451.32
6860,180.00,171.42,8.57,351.57
6880,180.00,167.85,12.14,376.94
6900,180.00,160.71,19.28,427.52
6920,180.00,160.71,19.28,428.09
6940,180.00,171.42,8.57,353.35
6960,180.00,164.28,15.71,403.82
6980,180.00,160.71,19.28,429.40
7000,180.00,164.28,15.71,404.87
7020,180.00,167.85,12.14,380.24
7040,180.00,164.28,15.71,405.71
7060,180.00,164.28,15.71,406.18
7080,180.00,167.85,12.14,381.54
7100,180.00,167.85,12.14,381.91
7120,180.00,164.28,15.71,407.38
7140,180.00,164.28,15.71,407.85
7160,180.00,167.85,12.14,383.22
7180,180.00,160.71,19.28,433.79
7200,180.00,167.85,12.14,384.16
7220,180.00,167.85,12.14,384.52
7240,180.00,164.28,15.71,409.99
7260,180.00,167.85,12.14,385.36
7280,180.00,167.85,12.14,385.72
7300,180.00,164.28,15.71,411.19
7320,180.00,167.85,12.14,386.56
7340,180.00,167.85,12.14,386.92
7360,180.00,164.28,15.71,412.39
7380,180.00,167.85,12.14,387.76
7400,180.00,167.85,12.14,388.12
7420,180.00,164.28,15.71,413.59
7440,180.00,167.85,12.14,388.96
7460,180.00,167.85,12.14,389.32
7480,180.00,167.85,12.14,389.69
7500,180.00,164.28,15.71,415.16
7520,180.00,167.85,12.14,390.52
7540,180.00,167.85,12.14,390.89
7560,180.00,164.28,15.71,416.36
7580,180.00,167.85,12.14,391.72
7600,180.00,167.85,12.14,392.09
7620,180.00,164.28,15.71,417.56
7640,180.00,167.85,12.14,392.92
7660,180.00,167.85,12.14,393.29
7680,180.00,164.28,15.71,418.76
7700,180.00,167.85,12.14,394.12
7720,180.00,167.85,12.14,394.49
7740,180.00,164.28,15.71,419.96
7760,180.00,167.85,12.14,395.32
7780,180.00,167.85,12.14,395.69
7800,180.00,164.28,15.71,421.16
7820,180.00,167.85,12.14,396.52
7840,180.00,167.85,12.14,396.89
7860,180.00,167.85,12.14,397.25
7880,180.00,164.28,15.71,422.72
7900,180.00,167.85,12.14,398.09
7920,180.00,167.85,12.14,398.45
7940,180.00,164.28,15.71,423.92
7960,180.00,167.85,12.14,399.29
7980,180.00,167.85,12.14,399.65
8000,180.00,164.28,15.71,425.12
8020,180.00,167.85,12.14,400.49
8040,180.00,167.85,12.14,400.85
8060,180.00,164.28,15.71,426.32
8080,180.00,167.85,12.14,401.69
8100,180.00,167.85,12.14,402.05
8120,180.00,164.28,15.71,427.52
8140,180.00,167.85,12.14,402.89
8160,180.00,167.85,12.14,403.25
8180,180.00,164.28,15.71,428.72
8200,180.00,167.85,12.14,404.09
8220,180.00,167.85,12.14,404.45
8240,180.00,164.28,15.71,429.92
8260,180.00,167.85,12.14,405.29
8280,180.00,167.85,12.14,405.65
8300,180.00,164.28,15.71,431.12
8320,180.00,167.85,12.14,406.49
8340,180.00,167.85,12.14,406.85
8360,180.00,167.85,12.14,407.22
8380,180.00,164.28,15.71,432.69
8400,180.00,167.85,12.14,408.05
8420,180.00,171.42,8.57,383.31
8440,180.00,164.28,15.71,433.78
8460,180.00,171.42,8.57,384.04
8480,180.00,167.85,12.14,409.40
8500,180.00,164.28,15.71,434.87
8520,180.00,167.85,12.14,410.24
8540,180.00,171.42,8.57,385.49
8560,180.00,164.28,15.71,435.97
8580,180.00,167.85,12.14,411.33
8600,180.00,167.85,12.14,411.69
8620,180.00,171.42,8.57,386.95
8640,180.00,167.85,12.14,412.32
8660,180.00,164.28,15.71,437.79
8680,180.00,167.85,12.14,413.15
8700,180.00,171.42,8.57,388.41
8720,180.00,171.42,8.57,388.67
8740,180.00,164.28,15.71,439.14
8760,180.00,167.85,12.14,414.50
8780,180.00,171.42,8.57,389.76
8800,180.00,167.85,12.14,415.12
8820,180.00,167.85,12.14,415.49
8840,180.00,167.85,12.14,415.85
8860,180.00,167.85,12.14,416.22
8880,180.00,171.42,8.57,391.47
8900,180.00,167.85,12.14,416.84
8920,180.00,167.85,12.14,417.20
8940,180.00,167.85,12.14,417.57
8960,180.00,164.28,15.71,443.04
8980,180.00,171.42,8.57,393.29
9000,180.00,171.42,8.57,393.55
9020,180.00,167.85,12.14,418.92
9040,180.00,164.28,15.71,444.39
9060,180.00,171.42,8.57,394.64
9080,180.00,171.42,8.57,394.90
9100,180.00,167.85,12.14,420.27
9120,180.00,164.28,15.71,445.74
9140,180.00,171.42,8.57,395.99
9160,180.00,171.42,8.57,396.25
9180,180.00,167.85,12.14,421.62
9200,180.00,164.28,15.71,447.09
9220,180.00,171.42,8.57,397.34
9240,180.00,171.42,8.57,397.60
9260,180.00,167.85,12.14,422.97
9280,180.00,167.85,12.14,423.33
9300,180.00,171.42,8.57,398.59
9320,180.00,171.42,8.57,398.84
9340,180.00,167.85,12.14,424.21
9360,180.00,167.85,12.14,424.57
9380,180.00,171.42,8.57,399.83
9400,180.00,171.42,8.57,400.09
9420,180.00,167.85,12.14,425.45
9440,180.00,167.85,12.14,425.82
9460,180.00,171.42,8.57,401.07
9480,180.00,171.42,8.57,401.33
9500,180.00,167.85,12.14,426.69
9520,180.00,171.42,8.57,401.95
9540,180.00,171.42,8.57,402.21
9560,180.00,167.85,12.14,427.57
9580,180.00,171.42,8.57,402.83
9600,180.00,171.42,8.57,403.09
9620,180.00,167.85,12.14,428.45
9640,180.00,167.85,12.14,428.82
9660,180.00,175.00,5.00,378.97
9680,180.00,171.42,8.57,404.22
9700,180.00,164.28,15.71,454.69
9720,180.00,175.00,5.00,379.84
9740,180.00,175.00,5.00,379.99
9760,180.00,164.28,15.71,455.47
9780,180.00,164.28,15.71,455.94
9800,180.00,178.57,1.42,355.98
9820,180.00,171.42,8.57,406.24
9840,180.00,167.85,12.14,431.60
9860,180.00,167.85,12.14,431.97
9880,180.00,171.42,8.57,407.22
9900,180.00,175.00,5.00,382.37
9920,180.00,167.85,12.14,432.74
9940,180.00,167.85,12.14,433.10
9960,180.00,171.42,8.57,408.36
9980,180.00,175.00,5.00,383.51
10000,180.00,167.85,12.14,433.87
